value,is_anomaly
1.2688221264813717,0
1.7785560467614168,0
1.7320394209046588,0
3.1624469972881233,0
1.1858475740732977,0
1.3660346494501197,0
1.6189391250618392,0
1.4308985170799466,0
2.1757899495526427,0
0.3558845120940168,0
2.7112403575388977,0
6.205750843962509,0
0.007987269911424946,0
2.7477139033239486,0
0.18355892557420123,0
3.3841136721683958,0
3.8404511537229533,0
0.9520929509867582,0
3.623494016229767,0
0.7988462668393581,0
9.283033007757282,0
1.348594642200402,0
0.04449756858828202,0
0.0012195817250673865,0
0.6749344466181753,0
1.0115429797555138,0
3.44162358391259,0
2.5788303723397794,0
3.4533845647578145,0
5.296729027082977,0
7.520762768167534,0
0.3113840883476369,0
1.3507329838187139,0
2.3055424392440376,0
4.486204856921761,0
5.4353716833830585,0
0.49058009517045054,0
10.507071284410497,0
0.9968169184813681,0
5.055953780578022,0
1.0566934653491404,0
0.05295810363671742,0
2.746822383221992,0
2.31304233733524,0
0.8270694482041346,0
0.6962668198621773,0
1.4606592063422899,0
3.3936211018411906,0
1.1112261563307575,0
2.059809617073778,0
9.264421665295261,0
0.4665477070052597,0
0.9888434735817414,0
0.3077853944037507,0
1.2450623723224825,0
4.551579560033207,0
8.896086100544276,0
1.616864946857256,0
3.3541364191956444,0
2.6993663385926387,0
2.7706766645858534,0
1.7115091322706613,0
2.0033194009839437,0
0.3009540571399022,0
0.45593463642715015,0
0.0328935088008867,0
0.2884049349375985,0
1.872721837536436,0
0.5051566749195424,0
1.5518512455617557,0
0.11099735263369882,0
0.9297793866698332,0
3.850685519002813,0
2.5112362892211686,0
3.3042927409867193,0
1.4803757583824497,0
1.6800360557413856,0
2.339688763716056,0
1.1027351216591026,0
0.12278534602590402,0
4.159848289228612,0
3.0753797114312826,0
3.619165669762465,0
0.20287726804674389,0
1.3206208825387244,0
4.309059823713319,0
3.611919215282307,0
0.5322866537010222,0
0.9540906615200082,0
1.131011594396898,0
0.5442725050504736,0
0.3529794976352225,0
0.6264769258797869,0
0.9013558763620146,0
0.5074999989718315,0
0.028156897774144735,0
0.6791725646622376,0
2.666893763649916,0
1.4996878859216434,0
1.212084091836294,0
1.354002861756168,0
2.5903667630741474,0
0.34652602991895287,0
1.4591603182135977,0
1.7140546797251177,0
0.1569872623195382,0
0.3012503064544067,0
0.13248418771445372,0
3.6415119465013475,0
8.099761912872609,0
0.5327931669930145,0
0.89933288352296,0
