value,is_anomaly
0.8789950201946864,0
0.8609292538122303,0
0.7058659329078002,0
1.2389217740922014,0
1.1244826844471396,0
0.45143456297359447,0
0.4379007477390191,0
1.2365710001663577,0
0.6652161760420856,0
1.163020589950119,0
1.477668915617624,0
0.5296830772711133,0
0.49372893484198516,0
2.3099268126531296,0
1.192182178743163,0
0.8108920602696376,0
0.6268987552154827,0
0.7747457062394288,0
0.5514047488624015,0
1.5553585332257123,0
0.6781575951667289,0
1.7276589674559675,0
0.8184733355753787,0
0.5935255050969627,0
0.8080342813021578,0
0.2692585014861982,0
0.9414026939876101,0
0.9184575467739123,0
1.5103952526161826,0
0.3893983341707475,0
1.7877059047701018,0
1.507269366947657,0
1.87015587283389,0
0.973983722002782,0
1.6602171665776357,0
0.47920729095285636,0
1.4283555001254762,0
0.6800551500744669,0
0.43792793407796965,0
0.5700277363454826,0
1.0027693970292424,0
0.6622251970305649,0
1.2068778864227363,0
0.40489853363382633,0
0.34522849673365247,0
1.9861413118045412,0
1.5712949129036935,0
0.5917633811757683,0
0.9985013024352604,0
1.6648808013696086,0
1.2331850624812346,0
1.076926927940135,0
1.7290584998980818,0
0.6939493959720805,0
1.01571137018423,0
0.9911153843931125,0
0.8725101219923171,0
0.8229146779184933,0
1.0371059760992676,0
1.0173525847569487,0
0.5920206154748167,0
1.4931648906397996,0
0.6137346539808897,0
0.8966257551934405,0
0.8627414421180541,0
1.196082707217799,0
0.3466110676664782,0
1.56120023596042,0
0.7128422196953711,0
1.8403976223691767,0
0.7873499530405903,0
0.9758740062422812,0
2.603594577535095,0
0.8705160307333355,0
1.8578593583371807,0
1.0197143538002282,0
1.230855449627181,0
1.0355982662107448,0
1.5279482359127867,0
0.7098044237309993,0
0.6113875324679856,0
0.7266661701199532,0
1.051118870898661,0
0.8954674623355438,0
1.4263766795046064,0
1.920078076219884,0
0.6139024936246171,0
0.6928273841033752,0
0.48766835276425363,0
2.759878053889436,0
1.1645500037936778,0
1.2711235062975994,0
0.5116552643600859,0
0.9994151765724861,0
1.289976488458784,0
0.8812809144295477,0
1.712326226473267,0
3.176930766090023,0
0.6227990193867999,0
0.5998692147226478,0
0.6447594143577419,0
2.2324498725429702,0
1.6840096707256549,0
0.9344810702024996,0
1.018447931043765,0
0.6647981534158838,0
1.5605113856725232,0
0.8269997286647922,0
0.8780618270907101,0
1.3558043382278553,0
0.9102850661314763,0
0.8891556301543425,0
1.0053016068077614,0
1.4883642630612341,0
2.2778830794497904,0
1.340098496514505,0
1.4942988673911466,0
0.904903445480713,0
0.7019459083312087,0
1.3867919306348209,0
1.089392729731265,0
0.49099844196752823,0
0.8487124762309709,0
0.9593987318403949,0
0.7747391139093125,0
2.0977551510377883,0
1.2711468423377674,0
1.9869234927823682,0
1.140780447024618,0
1.0415332623892748,0
0.6260663589390791,0
1.0059825912408906,0
1.00654830987817,0
0.5048181861201333,0
0.7635598755887801,0
0.8507463131492456,0
1.2296625375530665,0
1.2594499222457114,0
0.7477704441304815,0
1.264194045903674,0
0.9129816796636981,0
0.23816060727236857,0
0.784780658650228,0
1.715139331321909,0
0.43132091726956223,0
1.0579632528825955,0
2.2092003270671094,0
0.6836518538711263,0
1.001075117739018,0
0.5209984935904935,0
2.2560501676719085,0
0.9591897958645651,0
1.0235873034400629,0
1.968260647612509,0
1.391996708495325,0
0.6454455882230057,0
0.7235114103122066,0
1.280775369890914,0
0.7319372245341375,0
0.34693367485179094,0
0.9737308002518884,0
0.47706318642714024,0
2.2437327311060833,0
1.0924182522602535,0
0.6359804034057783,0
0.7051701150521476,0
0.3887966611783537,0
0.5771050634254549,0
1.6622325381054723,0
3.052292881908953,0
1.4379209082934463,0
0.9550216493226874,0
0.8057516682745751,0
0.6198685083215574,0
2.800737988206057,0
0.9099420608150949,0
2.880070909017103,0
2.0072382149125825,0
0.4187847493878071,0
0.716787255009168,0
0.7156796974182091,0
0.9608632478595437,0
0.9702930627621038,0
4.473269386701506,0
0.5835565380645316,0
1.121295785430869,0
1.3610464756288936,0
0.9992143065842423,0
1.0566360128621841,0
0.5930927719249512,0
1.0546860052795073,0
1.2913646120917732,0
1.1779790399219403,0
1.3298956120275438,0
2.026487401758585,0
1.5975692749929686,0
1.0362902894385069,0
0.5566162829860204,0
0.7408162668832412,0
0.8959993638836808,0
1.1344783204033426,0
0.7872838825924587,0
0.6263370717055612,0
0.5520595574686846,0
0.4379770008199907,0
0.8891624276520933,0
0.47958567686090553,0
0.6063712588827821,0
0.8212309248516395,0
0.5127542185828265,0
1.209099773960329,0
1.4478960921197055,0
0.7597897643023714,0
0.8037125056359103,0
1.3082820771125054,0
0.6997742131468808,0
0.6761319999528825,0
1.81893149694441,0
1.5559617907110446,0
1.3509053552192978,0
1.5885510488079768,0
0.37208261624604094,0
1.9678031601850945,0
1.2165646891687587,0
1.6576330179303673,0
1.2135875491419466,0
1.024764071899845,0
0.8713996158153078,0
1.2015016968180305,0
0.8556670365944044,0
1.5433232563294592,0
0.45238200047682664,0
0.7627782409511893,0
2.779890738516653,0
0.7312204936705349,0
0.8875043453001217,0
0.6432058495719138,0
1.182845334572762,0
0.6920255202495809,0
0.9113707743758788,0
1.5287237974469428,0
0.7051239264582918,0
1.4833537324554127,0
1.5084983077101357,0
1.6946530800709942,0
1.0727983312326708,0
5.056272432930739,0
1.6942952086773664,0
1.1763763363705213,0
0.645350172089101,0
0.9526291763731548,0
2.040435954987441,0
2.3508272977815605,0
2.0941851968831644,0
1.480820244284986,0
0.5337487250283699,0
1.2758095380275976,0
0.5375673690717716,0
0.4753349352025335,0
1.1270226610771394,0
1.2990064767605365,0
1.5709625948833388,0
1.2821881622996083,0
1.3044649971821043,0
0.6112029023717708,0
0.9488653825391272,0
0.4706886740388594,0
0.36726024613443126,0
1.4481999260678766,0
0.6862164358275079,0
1.5468943117668632,0
1.7405023682488998,0
0.7336973520452259,0
1.3433352945841934,0
0.7185080538238943,0
0.3973493393197652,0
1.0635950243148145,0
0.79022549316955,0
0.8024830824225542,0
2.68497538124566,0
0.4662988733280127,0
1.2109868039438971,0
0.608107490794453,0
1.5748038181800108,0
1.1609232782817258,0
1.2088532398841025,0
0.6234761235626574,0
0.6819533967776036,0
1.5898270769348246,0
2.423951017894774,0
1.2714448215711147,0
0.6384509926154143,0
1.1846759309936894,0
3.3660367784639686,0
1.0525453834997056,0
2.0769914527530533,0
7.294291938593907,1
0.9791768337786809,0
1.3631287419045992,0
1.219772241633676,0
0.6816804086037882,0
0.6671377527250988,0
1.6390916255942078,0
1.8144373258102682,0
2.1298930752772725,0
2.4644415783968654,0
1.069626709695546,0
0.8559018059327399,0
1.965006335303852,0
1.428371009755812,0
0.6118747774999977,0
0.5964154250907345,0
1.2788549415927302,0
0.9151774201114364,0
0.9868719570761734,0
-5.021332394094956,1
1.4615807748405503,0
1.9443672916173007,0
0.38069069672202105,0
1.135075261708848,0
1.4153038757207794,0
0.4661289677378229,0
0.720760899125984,0
0.6568874519630027,0
1.010908150264576,0
2.2567528415905933,0
2.749158053210985,0
0.6655484931648706,0
1.3011892126149176,0
1.3223347524715825,0
1.2138691295022586,0
1.220779778618438,0
1.1640103618768307,0
2.325151179585943,0
1.7353918832178619,0
0.5885596789753293,0
1.4886364108519345,0
1.5623431088574395,0
1.1705616116229498,0
1.7607012817920091,0
1.0986004122202142,0
1.1054294041649393,0
1.0624953786897673,0
0.36453888862331585,0
0.9605980718841511,0
0.7159640754539198,0
0.5525430173874775,0
2.048297872934319,0
1.2867295404728656,0
0.9851951452059424,0
0.7539707720754255,0
1.1596112183134124,0
1.641676616350604,0
0.6613428288466366,0
0.9975887256653668,0
1.543470186760444,0
0.37984174841467316,0
0.9716254568864093,0
0.8068272603190495,0
0.9352747628264396,0
0.7781668807040085,0
1.0712351222338672,0
2.616437370586569,0
0.8504741708619594,0
1.1570289905433864,0
2.7111508406794935,0
0.7595662067992515,0
2.477717254668333,0
1.0026650482577601,0
2.4374395240415687,0
1.4551377395105545,0
1.165970959222809,0
0.9677172408438214,0
0.7319663617723802,0
1.038622976738834,0
1.5662445217085614,0
0.9934657263234314,0
0.8535839323806093,0
0.8821516781324572,0
1.6425309374603292,0
1.8451871848507684,0
0.7163579857413634,0
0.7158433443812445,0
1.2088620467060878,0
2.1463442206167986,0
1.7735712232831429,0
0.5347659491189786,0
0.8763077079024516,0
0.6279455768445673,0
0.8748032623293969,0
2.2304536561149075,0
0.4910053159856665,0
0.4451105295526806,0
0.6608178286632096,0
1.1544860900623584,0
1.3639397819556793,0
1.2444880212538925,0
1.8001008689102553,0
0.4141434791854113,0
1.8115236181766214,0
0.8555184153718792,0
1.4415906974291797,0
0.515966873924746,0
1.0024814221488527,0
1.125396463185617,0
1.7822480533092866,0
0.4526539687425163,0
1.015495097410536,0
0.58122481876662,0
1.2875587995986795,0
1.4749266625167552,0
1.9032921956151319,0
0.7652790601571198,0
